39.624,0.000,39.624,0.224,0.127,0.109,1663.575,885.347,30679671.734,115980.466,30795652.200,1290.901
39.929,0.000,39.929,0.224,0.127,0.109,1663.575,885.347,30681335.309,116865.813,30798201.122,1290.896
40.234,0.000,40.234,0.224,0.127,0.109,1663.575,885.347,30682998.885,117751.160,30800750.045,1290.891
40.538,0.000,40.538,0.224,0.127,0.109,1663.575,885.347,30684662.460,118636.507,30803298.967,1290.886
40.843,0.000,40.843,0.224,0.127,0.109,1663.575,885.347,30686326.036,119521.854,30805847.890,1290.881
41.148,0.000,41.148,0.224,0.127,0.109,1663.575,885.347,30687989.611,120407.201,30808396.813,1290.876
41.453,0.000,41.453,0.224,0.127,0.109,1663.575,885.347,30689653.187,121292.548,30810945.735,1290.871
41.758,0.000,41.758,0.224,0.127,0.109,1663.575,885.347,30691316.762,122177.896,30813494.658,1290.866
42.062,0.000,42.062,0.224,0.127,0.109,1663.575,885.347,30692980.338,123063.243,30816043.580,1290.861
42.367,0.000,42.367,0.224,0.127,0.109,1663.575,885.347,30694643.913,123948.590,30818592.503,1290.856
42.672,0.000,42.672,0.224,0.127,0.109,1663.575,885.347,30696307.489,124833.937,30821141.425,1290.852
42.977,0.000,42.977,0.224,0.127,0.109,1663.575,885.347,30697971.064,125719.284,30823690.348,1290.847
43.282,0.000,43.282,0.224,0.127,0.109,1663.575,885.347,30699634.640,126604.631,30826239.271,1290.843
43.586,0.000,43.586,0.224,0.127,0.109,1663.575,885.347,30701298.215,127489.978,30828788.193,1290.838
43.891,0.000,43.891,0.224,0.127,0.109,1663.575,885.347,30702961.791,128375.325,30831337.116,1290.834
44.196,0.000,44.196,0.224,0.127,0.109,1663.575,885.347,30704625.366,129260.672,30833886.038,1290.830
44.501,0.000,44.501,0.224,0.127,0.109,1663.575,885.347,30706288.942,130146.019,30836434.961,1290.825
44.806,0.000,44.806,0.224,0.127,0.109,1663.575,885.347,30707952.517,131031.366,30838983.883,1290.821
45.110,0.000,45.110,0.224,0.127,0.109,1663.575,885.347,30709616.093,131916.713,30841532.806,1290.817
